Czas;MS_od_startu;t0;t1;t2;t3;HA0;HA1;PA0;PA1
2020.04.08;10:16:10.609;718849;278.5;228.5;503.3;1370.0;3.6235;3.6235;0.0789;0.0000
2020.04.08;10:16:10.812;719052;278.5;228.6;503.4;1370.0;3.6235;3.6235;0.0789;0.0000
2020.04.08;10:16:11.014;719254;278.5;228.6;503.4;1370.0;3.6235;3.6235;0.0789;0.0000
2020.04.08;10:16:11.217;719457;278.5;228.6;503.4;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:11.420;719660;278.5;228.7;503.4;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:11.623;719863;278.5;228.7;503.4;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:11.826;720066;278.5;228.7;503.4;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:12.028;720268;278.6;228.7;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:12.231;720471;278.6;228.7;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:12.434;720674;278.5;228.7;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:12.637;720877;278.5;228.7;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:12.840;721080;278.5;228.7;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:13.042;721282;278.5;228.7;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:13.245;721485;278.5;228.7;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:13.448;721688;278.5;228.7;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:13.651;721891;278.5;228.7;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:13.854;722094;278.5;228.8;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:14.056;722296;278.5;228.8;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:14.259;722499;278.5;228.8;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:14.462;722702;278.6;228.8;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:14.665;722905;278.6;228.8;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:14.868;723108;278.6;228.8;503.5;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:15.070;723310;278.5;228.8;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:15.273;723513;278.5;228.8;503.5;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:15.476;723716;278.5;228.8;503.5;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:15.679;723919;278.5;228.9;503.4;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:15.882;724122;278.5;228.9;503.4;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:16.084;724324;278.6;228.9;503.4;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:16.287;724527;278.6;228.9;503.4;1370.0;3.6235;3.6235;0.0793;0.0000
2020.04.08;10:16:16.490;724730;278.6;228.9;503.3;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:16.693;724933;278.6;228.9;503.3;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:16.896;725136;278.6;229.0;503.3;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:17.098;725338;278.6;229.0;503.3;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:17.301;725541;278.6;229.0;503.3;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:17.504;725744;278.6;229.0;503.3;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:17.707;725947;278.6;229.0;503.3;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:17.910;726150;278.6;229.0;503.2;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:18.112;726352;278.6;229.1;503.2;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:18.315;726555;278.6;229.1;503.1;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:18.518;726758;278.6;229.1;503.1;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:18.721;726961;278.6;229.0;503.0;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:18.924;727164;278.6;229.0;503.0;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:19.126;727366;278.6;229.0;503.0;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:19.329;727569;278.6;229.1;503.0;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:19.532;727772;278.6;229.1;502.9;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:19.735;727975;278.7;229.1;502.8;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:19.938;728178;278.7;229.1;502.8;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:20.140;728380;278.7;229.1;502.7;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:20.343;728583;278.7;229.1;502.7;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:20.546;728786;278.7;229.2;502.6;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:20.749;728989;278.7;229.2;502.6;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:20.952;729192;278.7;229.2;502.6;1370.0;3.6235;3.6235;0.0796;0.0000
2020.04.08;10:16:21.154;729394;278.7;229.2;502.5;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:21.357;729597;278.7;229.2;502.5;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:21.560;729800;278.7;229.2;502.4;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:21.763;730003;278.7;229.2;502.4;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:21.966;730206;278.7;229.2;502.3;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:22.168;730408;278.7;229.2;502.3;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:22.371;730611;278.7;229.2;502.3;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:22.574;730814;278.7;229.2;502.3;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:22.777;731017;278.7;229.2;502.1;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:22.980;731220;278.7;229.2;502.1;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:23.182;731422;278.7;229.2;502.1;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:23.385;731625;278.7;229.2;502.1;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:23.588;731828;278.7;229.3;501.9;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:23.791;732031;278.8;229.3;501.7;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:23.994;732234;278.8;229.3;501.7;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:24.196;732436;278.8;229.3;501.7;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:24.399;732639;278.8;229.3;501.7;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:24.602;732842;278.8;229.4;501.5;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:24.805;733045;278.8;229.4;501.5;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:25.008;733248;278.8;229.4;501.3;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:25.210;733450;278.8;229.4;501.3;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:25.413;733653;278.8;229.4;501.3;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:25.616;733856;278.8;229.5;501.2;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:25.819;734059;278.8;229.5;501.2;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:26.022;734262;278.8;229.5;501.0;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:26.224;734464;278.8;229.5;501.0;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:26.427;734667;278.8;229.5;500.9;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:26.630;734870;278.8;229.5;500.9;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:26.833;735073;278.8;229.5;500.6;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:27.036;735276;278.8;229.5;500.6;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:27.238;735478;278.8;229.5;500.6;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:27.441;735681;278.8;229.5;500.6;1370.0;3.6235;3.6235;0.0799;0.0000
2020.04.08;10:16:27.644;735884;278.8;229.6;500.4;1370.0;3.6235;3.6235;0.0803;0.0000
2020.04.08;10:16:27.847;736087;278.8;229.6;500.4;1370.0;3.6235;3.6235;0.0803;0.0000
2020.04.08;10:16:28.050;736290;278.8;229.6;500.2;1370.0;3.6235;3.6235;0.0803;0.0000
2020.04.08;10:16:28.252;736492;278.8;229.6;500.2;1370.0;3.6235;3.6235;0.0803;0.0000
2020.04.08;10:16:28.455;736695;278.8;229.6;500.1;1370.0;3.6235;3.6235;0.0803;0.0000
2020.04.08;10:16:28.658;736898;278.8;229.6;500.0;1370.0;3.6235;3.6235;0.0803;0.0000
2020.04.08;10:16:28.861;737101;278.8;229.6;500.0;1370.0;3.6235;3.6235;0.0803;0.0000
2020.04.08;10:16:29.064;737304;278.8;229.6;499.9;1370.0;3.6235;3.6235;0.0803;0.0000
2020.04.08;10:16:29.266;737506;278.8;229.7;499.8;1370.0;3.6235;3.6235;0.0803;0.0000
2020.04.08;10:16:29.469;737709;278.8;229.7;499.7;1370.0;3.6235;3.6235;0.0803;0.0000
2020.04.08;10:16:29.672;737912;278.8;229.7;499.7;1370.0;3.6235;3.6235;0.0803;0.0000
2020.04.08;10:16:29.875;738115;278.8;229.7;499.6;1370.0;3.6256;3.6256;0.0803;0.0000
2020.04.08;10:16:30.078;738318;278.8;229.7;499.5;1370.0;3.6278;3.6278;0.0803;0.0000
2020.04.08;10:16:30.280;738520;278.8;229.7;499.4;1370.0;3.6306;3.6306;0.0803;0.0000
2020.04.08;10:16:30.483;738723;278.8;229.7;499.3;1370.0;3.6313;3.6313;0.0803;0.0000
2020.04.08;10:16:30.686;738926;278.8;229.7;499.3;1370.0;3.6313;3.6313;0.0803;0.0000
2020.04.08;10:16:30.889;739129;278.8;229.7;499.3;1370.0;3.6299;3.6299;0.0803;0.0000
2020.04.08;10:16:31.092;739332;278.8;229.7;499.3;1370.0;3.6271;3.6271;0.0806;0.0000
2020.04.08;10:16:31.294;739534;278.8;229.8;498.9;1370.0;3.6249;3.6249;0.0810;0.0000
2020.04.08;10:16:31.497;739737;278.8;229.8;498.9;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:31.700;739940;278.8;229.8;498.8;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:31.903;740143;278.8;229.8;498.6;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:32.106;740346;278.8;229.8;498.6;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:32.308;740548;278.8;229.8;498.6;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:32.511;740751;278.8;229.8;498.4;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:32.714;740954;278.8;229.9;498.3;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:32.917;741157;278.8;229.9;498.3;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:33.120;741360;278.9;229.9;498.1;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:33.322;741562;278.9;229.9;498.1;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:33.525;741765;278.9;229.9;498.0;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:33.728;741968;278.9;229.9;497.8;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:33.931;742171;278.9;229.9;497.8;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:34.134;742374;278.9;229.9;497.7;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:34.336;742576;278.9;229.9;497.7;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:34.539;742779;278.9;229.9;497.5;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:34.742;742982;278.9;229.9;497.5;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:34.945;743185;278.9;230.0;497.4;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:35.148;743388;278.9;230.0;497.3;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:35.350;743590;278.9;230.0;497.2;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:35.553;743793;278.9;230.0;497.2;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:35.756;743996;279.0;230.0;497.1;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:35.959;744199;278.9;230.0;497.0;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:36.162;744402;278.8;230.1;496.9;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:36.364;744604;278.8;230.1;496.8;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:36.567;744807;278.8;230.1;496.7;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:36.770;745010;278.9;230.1;496.6;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:36.973;745213;278.9;230.1;496.6;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:37.176;745416;278.9;230.1;496.5;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:37.378;745618;278.9;230.1;496.5;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:37.581;745821;278.9;230.1;496.3;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:37.784;746024;278.9;230.1;496.2;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:37.987;746227;278.9;230.1;496.2;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:38.190;746430;278.9;230.2;496.1;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:38.392;746632;279.0;230.2;495.9;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:38.595;746835;279.0;230.2;495.9;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:38.798;747038;279.0;230.2;495.8;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:39.001;747241;279.0;230.2;495.8;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:39.204;747444;279.0;230.2;495.7;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:39.406;747646;279.0;230.2;495.6;1370.0;3.6235;3.6235;0.0806;0.0000
2020.04.08;10:16:39.609;747849;279.0;230.2;495.4;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:39.812;748052;279.0;230.2;495.4;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:40.015;748255;279.0;230.2;495.4;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:40.218;748458;278.9;230.2;495.3;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:40.420;748660;278.9;230.2;495.3;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:40.623;748863;279.0;230.2;495.2;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:40.826;749066;279.0;230.3;495.1;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:41.029;749269;279.0;230.3;495.1;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:41.232;749472;279.0;230.3;494.9;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:41.434;749674;279.0;230.3;494.9;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:41.637;749877;279.0;230.3;494.8;1370.0;3.6235;3.6235;0.0810;0.0000
2020.04.08;10:16:41.840;750080;279.0;230.3;494.7;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:42.043;750283;279.0;230.4;494.7;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:42.246;750486;279.0;230.4;494.7;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:42.448;750688;279.0;230.4;494.7;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:42.651;750891;279.0;230.4;494.7;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:42.854;751094;279.0;230.4;494.4;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:43.057;751297;279.0;230.4;494.4;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:43.260;751500;279.0;230.4;494.4;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:43.462;751702;279.0;230.4;494.3;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:43.665;751905;279.0;230.4;494.3;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:43.868;752108;279.0;230.4;494.3;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:44.071;752311;279.0;230.4;494.3;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:44.274;752514;279.0;230.5;494.1;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:44.476;752716;279.0;230.5;494.0;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:44.679;752919;279.0;230.5;494.0;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:44.882;753122;279.0;230.5;494.0;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:45.085;753325;279.0;230.5;494.0;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:45.288;753528;279.0;230.5;493.9;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:45.490;753730;279.0;230.5;493.9;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:45.693;753933;279.0;230.5;493.9;1370.0;3.6235;3.6235;0.0813;0.0000
2020.04.08;10:16:45.896;754136;279.0;230.5;493.8;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:46.099;754339;279.1;230.6;493.8;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:46.302;754542;279.1;230.6;493.7;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:46.504;754744;279.1;230.6;493.7;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:46.707;754947;279.0;230.6;493.7;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:46.910;755150;279.0;230.6;493.7;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:47.113;755353;279.0;230.7;493.6;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:47.316;755556;279.0;230.7;493.6;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:47.518;755758;279.0;230.7;493.6;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:47.721;755961;279.0;230.7;493.6;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:47.924;756164;279.0;230.7;493.6;1370.0;3.6249;3.6249;0.0820;0.0000
2020.04.08;10:16:48.127;756367;279.0;230.7;493.5;1370.0;3.6278;3.6278;0.0817;0.0000
2020.04.08;10:16:48.330;756570;279.0;230.7;493.5;1370.0;3.6299;3.6299;0.0817;0.0000
2020.04.08;10:16:48.532;756772;279.0;230.7;493.5;1370.0;3.6313;3.6313;0.0817;0.0000
2020.04.08;10:16:48.735;756975;279.0;230.7;493.5;1370.0;3.6313;3.6313;0.0817;0.0000
2020.04.08;10:16:48.938;757178;279.0;230.7;493.4;1370.0;3.6299;3.6299;0.0817;0.0000
2020.04.08;10:16:49.141;757381;279.0;230.7;493.5;1370.0;3.6278;3.6278;0.0817;0.0000
2020.04.08;10:16:49.344;757584;279.1;230.7;493.5;1370.0;3.6256;3.6256;0.0817;0.0000
2020.04.08;10:16:49.546;757786;279.1;230.7;493.5;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:49.749;757989;279.1;230.8;493.4;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:49.952;758192;279.1;230.8;493.4;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:50.155;758395;279.1;230.8;493.4;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:50.358;758598;279.1;230.8;493.4;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:50.560;758800;279.0;230.8;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:50.763;759003;279.0;230.8;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:50.966;759206;279.0;230.8;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:51.169;759409;279.0;230.8;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:51.372;759612;279.0;230.9;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:51.574;759814;279.0;230.9;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:51.777;760017;279.0;230.8;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:51.980;760220;279.0;230.8;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:52.183;760423;279.0;230.9;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:52.386;760626;279.0;230.9;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:52.588;760828;279.0;230.9;493.3;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:52.791;761031;279.1;230.9;493.3;1370.0;3.6235;3.6235;0.0817;0.0000
2020.04.08;10:16:52.994;761234;279.1;231.0;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:53.197;761437;279.1;231.0;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:53.400;761640;279.0;231.0;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:53.602;761842;279.0;231.0;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:53.805;762045;279.0;231.0;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:54.008;762248;279.0;231.0;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:54.211;762451;279.0;231.0;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:54.414;762654;279.1;231.0;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:54.616;762856;279.1;231.0;493.3;1370.0;3.6235;3.6235;0.0824;0.0000
2020.04.08;10:16:54.819;763059;279.1;231.0;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:55.022;763262;279.0;231.0;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:55.225;763465;279.1;231.1;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:55.428;763668;279.1;231.1;493.3;1370.0;3.6235;3.6235;0.0820;0.0000
2020.04.08;10:16:55.630;763870;279.1;231.1;493.3;1370.0;3.6235;3.6235;0.0824;0.0000
2020.04.08;10:16:55.833;764073;279.1;231.1;493.3;1370.0;3.6256;3.6256;0.0820;0.0000
2020.04.08;10:16:56.036;764276;279.0;231.1;493.3;1370.0;3.6278;3.6278;0.0820;0.0000
2020.04.08;10:16:56.239;764479;279.1;231.1;493.3;1370.0;3.6306;3.6306;0.0824;0.0000
2020.04.08;10:16:56.442;764682;279.1;231.1;493.3;1370.0;3.6313;3.6313;0.0824;0.0000
2020.04.08;10:16:56.644;764884;279.2;231.1;493.3;1370.0;3.6313;3.6313;0.0824;0.0000
2020.04.08;10:16:56.847;765087;279.2;231.1;493.3;1370.0;3.6299;3.6299;0.0824;0.0000
2020.04.08;10:16:57.050;765290;279.2;231.2;493.4;1370.0;3.6271;3.6271;0.0827;0.0000
2020.04.08;10:16:57.253;765493;279.1;231.2;493.4;1370.0;3.6249;3.6249;0.0824;0.0000
2020.04.08;10:16:57.456;765696;279.1;231.2;493.4;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:16:57.658;765898;279.1;231.2;493.4;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:16:57.861;766101;279.1;231.2;493.5;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:16:58.064;766304;279.2;231.2;493.5;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:16:58.267;766507;279.1;231.3;493.5;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:16:58.470;766710;279.1;231.3;493.5;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:16:58.672;766912;279.1;231.3;493.6;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:16:58.875;767115;279.1;231.3;493.6;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:16:59.078;767318;279.2;231.3;493.6;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:16:59.281;767521;279.2;231.3;493.6;1370.0;3.6256;3.6256;0.0827;0.0000
2020.04.08;10:16:59.484;767724;279.1;231.3;493.6;1370.0;3.6285;3.6285;0.0827;0.0000
2020.04.08;10:16:59.686;767926;279.1;231.3;493.7;1370.0;3.6299;3.6299;0.0827;0.0000
2020.04.08;10:16:59.889;768129;279.1;231.3;493.7;1370.0;3.6299;3.6299;0.0827;0.0000
2020.04.08;10:17:00.092;768332;279.1;231.3;493.7;1370.0;3.6299;3.6299;0.0827;0.0000
2020.04.08;10:17:00.295;768535;279.1;231.3;493.7;1370.0;3.6278;3.6278;0.0830;0.0000
2020.04.08;10:17:00.498;768738;279.1;231.3;493.7;1370.0;3.6256;3.6256;0.0830;0.0000
2020.04.08;10:17:00.700;768940;279.1;231.4;493.7;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:17:00.903;769143;279.2;231.4;493.8;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:17:01.106;769346;279.2;231.4;493.8;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:17:01.309;769549;279.2;231.4;493.8;1370.0;3.6235;3.6235;0.0827;0.0000
2020.04.08;10:17:01.512;769752;279.2;231.4;493.8;1370.0;3.6235;3.6235;0.0830;0.0000
2020.04.08;10:17:01.714;769954;279.2;231.4;493.9;1370.0;3.6235;3.6235;0.0830;0.0000
